parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias
model.9.effective_weight,6658,"(4096,)","999,1118,1802,3236,3739,3831",-0.04340758,-0.019598939,-0.004643912,-0.012438133,0.004909274,-0.018444419,1.8369651
model.9.effective_weight,6659,"(4096,)","1094,1180,3181,3337,3397,3693",0.066696905,0.024309875,0.025872244,0.027007593,0.03469669,0.05931869,-2.0009327
model.9.effective_weight,6660,"(4096,)","423,1107,2042,2743,2751,2934",-0.009585473,-0.010795321,-0.05203076,-0.028528351,-0.010638694,-0.0014285408,1.6597435
model.9.effective_weight,6661,"(4096,)","999,1421,1735,1951,1998,2332",0.09433339,0.03379328,0.07509388,0.017299956,0.019952778,0.009394439,-1.9213115
model.9.effective_weight,6662,"(4096,)","190,261,658,1489,2935,3288",0.03039173,0.023908963,0.043596167,0.05518549,0.054422535,0.006355569,-1.9225932
model.9.effective_weight,6663,"(4096,)","486,973,2395,2557,2894,3553",0.017873038,0.029939746,0.05253919,0.008124295,0.013743642,0.020282002,-1.7792226
model.9.effective_weight,6664,"(4096,)","467,657,2086,2269,2687,2958",0.030954301,0.030007359,0.054061685,0.051293433,0.059791546,0.03741579,-1.9301324
model.9.effective_weight,6665,"(4096,)","237,1517,1793,2304,3234,3429",0.039216124,-0.0059385835,0.014079708,0.021761384,0.004997453,0.017704913,-1.7964146
model.9.effective_weight,6666,"(4096,)","767,1647,3071,3135,3351,3722",-0.027069332,-0.024569936,-0.003507397,-0.01877204,-0.0071364027,-0.040799934,1.6939927
model.9.effective_weight,6667,"(4096,)","372,640,938,2214,3051,3351",0.032155175,0.026823342,0.03616145,0.018918449,0.046643335,0.040906735,-1.6826026
model.9.effective_weight,6668,"(4096,)","51,321,532,1057,2072,2966",0.0149546955,0.014678781,0.0050491015,0.03298105,0.023610448,0.011463658,-1.9133939
model.9.effective_weight,6669,"(4096,)","465,1424,1758,2376,2421,3078",-0.012797685,0.04961518,-0.002595569,0.040935833,-0.008489556,0.052752074,-1.5902318
model.9.effective_weight,6670,"(4096,)","838,1177,1858,1961,2543,3158",0.01263176,0.029692838,0.041634783,0.03752104,0.041295987,0.01731127,-1.9730875
model.9.effective_weight,6671,"(4096,)","1354,2006,2129,2288,2526,4085",0.06969037,0.0076898225,0.0019943833,0.023917833,0.071240045,0.013252452,-1.8394151
model.9.effective_weight,6672,"(4096,)","2088,3656,3711,3993,4026,4064",0.06090449,0.05752713,0.038695503,0.056669068,0.029320352,0.013213531,-1.8279606
model.9.effective_weight,6673,"(4096,)","28,36,213,427,1622,3802",0.014612895,0.06497316,0.034710772,0.05095013,0.025461782,0.030665386,-1.8699554
model.9.effective_weight,6674,"(4096,)","350,1109,1302,1755,2731,3560",-0.0019507937,-0.019422174,-0.013481419,-0.022882627,-0.045528498,-0.042256813,1.7107582
model.9.effective_weight,6675,"(4096,)","198,643,1446,2390,2705,2995",0.064554125,0.03729871,0.10792951,0.035903197,0.081714965,-0.0013725581,-1.7971421
model.9.effective_weight,6676,"(4096,)","181,1191,1228,2562,2718,2995",-0.004770411,0.009835008,-0.004180799,-0.024279311,-0.0028780124,-0.013226588,1.8205552
model.9.effective_weight,6677,"(4096,)","1093,1358,1704,2785,3322,3864",-0.034287885,-0.01605064,-0.051601373,-0.0056616827,-0.04407123,0.0001556755,1.7563573
model.9.effective_weight,6678,"(4096,)","192,393,963,1294,3630,3652",0.034459624,0.033695802,0.017736811,0.009041959,0.009303688,0.026424386,-1.8925331
model.9.effective_weight,6679,"(4096,)","582,606,2325,2862,2955,3444",0.07209067,0.03127309,0.0562151,0.057532568,0.0484243,0.009113498,-1.9798365
model.9.effective_weight,6680,"(4096,)","961,1957,2591,2833,3033,3214",-0.06111108,-0.061255608,-0.021088924,-0.022065198,-0.04599005,-0.015659349,1.6503721
model.9.effective_weight,6681,"(4096,)","615,1827,2036,2284,2608,2665",0.017015653,0.02046504,0.037760187,0.04326009,0.042994104,0.035975654,-2.0298443
model.9.effective_weight,6682,"(4096,)","222,485,744,1685,2422,3775",0.008500352,0.07853414,0.020109877,0.064435095,0.03524653,0.059991326,-2.0298884
model.9.effective_weight,6683,"(4096,)","39,611,1179,1312,3063,3460",-0.00541996,0.037500598,0.03531942,-0.006087386,0.045450673,0.081262514,-1.7041323
model.9.effective_weight,6684,"(4096,)","152,270,943,2504,2940,3682",0.10416251,0.04633387,0.014513258,0.04778501,0.013814522,-0.0077483165,-1.7488279
model.9.effective_weight,6685,"(4096,)","797,2649,2761,2768,2940,3467",0.056671638,0.044937085,0.032791678,0.04477835,-0.006111301,0.029490996,-1.8170859
model.9.effective_weight,6686,"(4096,)","1513,3433,3583,3923,3947,4087",-0.0011091809,0.05201116,0.041199613,0.053215403,0.059724614,0.0013069626,-2.0151412
model.9.effective_weight,6687,"(4096,)","527,765,952,1026,1868,2274",0.0057070707,-0.024983456,-0.027978506,-0.0015084277,-0.018479861,0.012492449,1.7554293
model.9.effective_weight,6688,"(4096,)","272,1281,1706,1857,3014,3550",0.053339038,-0.015297122,0.045520607,-0.010786716,0.047275208,0.08702183,-1.6130364
model.9.effective_weight,6689,"(4096,)","81,440,1534,2771,3539,4085",-0.011192977,-0.0154628735,0.008289894,-0.048364412,-0.003272098,-0.0064236578,1.7291682
model.9.effective_weight,6690,"(4096,)","122,1089,1335,2662,3387,3650",0.0032625676,-0.07134665,-0.032745603,-0.034751736,-0.009236164,-0.031460352,1.5953159
model.9.effective_weight,6691,"(4096,)","1741,2141,2300,2772,3358,3895",0.012410552,0.07122232,0.0054581733,0.03683108,0.024180792,0.037622433,-1.9134265
model.9.effective_weight,6692,"(4096,)","688,1291,1496,3251,3656,3669",0.004860388,0.015565193,0.02452609,0.024617521,0.036975764,0.015846463,-1.9155062
model.9.effective_weight,6693,"(4096,)","569,939,2115,2188,2538,3789",0.052500915,0.025481237,0.0016625954,0.078907765,0.089162506,0.056679912,-1.5129101
model.9.effective_weight,6694,"(4096,)","352,1566,1714,2031,2536,3501",-0.02018368,-0.04954778,-0.04445877,-0.0026844826,-0.01276226,-0.015046557,1.755462
model.9.effective_weight,6695,"(4096,)","391,506,618,1247,2535,2789",-0.0050351988,-0.021161554,-0.024582753,-0.012986861,-0.04396923,-0.05983589,1.7802101
model.9.effective_weight,6696,"(4096,)","517,1252,1662,1875,2396,3854",0.0103092,0.03792961,0.031237965,0.06309409,0.014237232,0.05466282,-2.0298169
model.9.effective_weight,6697,"(4096,)","1166,1641,2484,2779,3742,3760",-0.02325215,-0.02121615,0.017304378,-0.01828455,-0.027741877,-0.0042966544,1.8094417
model.9.effective_weight,6698,"(4096,)","431,508,646,857,3293,3592",0.07276284,0.006657148,0.036806915,0.079229705,0.039351173,-0.010411015,-1.4299055
model.9.effective_weight,6699,"(4096,)","1608,1795,2264,3631,3754,3815",0.06996493,0.047055397,0.04749117,0.05180768,0.05724283,0.0625493,-2.0151818
model.9.effective_weight,6700,"(4096,)","622,2183,2616,3337,3445,4003",0.019021837,0.037447017,0.00887865,0.04896691,0.03475197,-0.0034784726,-1.9217234
model.9.effective_weight,6701,"(4096,)","485,1838,1965,3413,3700,3763",-0.06949237,0.013779489,-0.0062863166,0.010884283,-0.034850188,-0.008957828,1.7677562
model.9.effective_weight,6702,"(4096,)","973,1221,1729,1782,2043,3522",0.035876542,0.009390666,0.026080694,0.051850062,0.04782524,0.03054764,-1.8297832
model.9.effective_weight,6703,"(4096,)","167,322,939,1375,1441,2738",0.09391962,0.083573595,0.029112028,0.080958106,0.010008732,0.03818361,-1.4298573
model.9.effective_weight,6704,"(4096,)","287,472,1814,2015,2054,2586",0.041058805,0.04947159,0.029977795,0.015952947,0.052897293,-0.009131418,-1.8095583
model.9.effective_weight,6705,"(4096,)","244,1632,2188,2532,3535,3576",0.06304415,0.019892627,0.034361314,0.012181641,0.042739213,0.024100998,-1.9727376
model.9.effective_weight,6706,"(4096,)","130,1076,2366,2558,3296,3320",-0.027732352,-0.010439885,-0.034112927,-0.008704045,-0.010614785,-0.0017139629,1.7918355
model.9.effective_weight,6707,"(4096,)","1065,1068,1463,2312,3306,3352",-0.040733624,-0.026980424,9.1113114e-05,-0.009248502,-0.028020628,-0.022802355,1.8104554
model.9.effective_weight,6708,"(4096,)","148,368,872,895,934,3644",0.029653702,0.024719907,0.015048889,0.03130662,0.014421703,0.02731756,-1.5937113
model.9.effective_weight,6709,"(4096,)","161,455,1442,1701,2819,3453",0.029905029,0.036628045,0.014069706,0.041200604,0.06218443,0.039336875,-1.940633
model.9.effective_weight,6710,"(4096,)","784,1198,1621,1947,2778,3393",0.057437915,0.040729195,0.05573453,0.072213925,0.023224868,0.0073350393,-1.979805
model.9.effective_weight,6711,"(4096,)","190,701,2162,2901,3338,3683",0.011591518,0.01943957,-0.040911708,-0.005473784,-2.9510318e-05,-0.05329328,1.6506543
model.9.effective_weight,6712,"(4096,)","573,1622,2116,2354,2967,3411",0.030190775,0.025376195,0.057013612,0.060541805,-0.011767676,0.066474415,-1.8637542
model.9.effective_weight,6713,"(4096,)","1865,2302,2397,2553,2964,3041",0.0046535875,0.022093577,-0.01571411,0.0085266335,-0.027000714,-0.032171734,1.808696
model.9.effective_weight,6714,"(4096,)","1020,1215,1664,2450,2822,2868",0.006047657,0.046653006,0.047526795,0.037984274,0.028042508,0.052952383,-2.0144684
model.9.effective_weight,6715,"(4096,)","347,1186,1463,1762,2643,3433",0.030355912,0.0710476,0.016865883,0.044132575,0.08673479,0.0988828,-1.5614785
model.9.effective_weight,6716,"(4096,)","342,1727,1807,2980,3115,3325",0.005246224,0.009249014,-0.00051476574,-0.018483067,0.015925681,-0.00349474,1.7794609
model.9.effective_weight,6717,"(4096,)","292,2060,2134,2746,2825,3099",-0.024398,0.022810802,0.00031448298,-0.006650534,-0.020599475,-0.00030148483,1.7053568
model.9.effective_weight,6718,"(4096,)","566,937,1155,1767,2566,3052",-0.03435026,-0.033673283,0.0056084283,-0.018175999,-0.014832664,-0.009008853,1.7667773
model.9.effective_weight,6719,"(4096,)","837,2229,2666,3508,3681,3774",0.020251252,0.061287224,0.074584514,0.050869424,0.0015796027,0.026460012,-1.9294585
model.9.effective_weight,6720,"(4096,)","297,732,1336,1654,1732,3461",-0.036683355,0.02031354,-0.017490475,-0.039553456,-0.023832342,-0.02746866,1.7238132
model.9.effective_weight,6721,"(4096,)","169,2890,3572,3762,3777,4092",-0.0032181302,-0.024858376,-0.023518426,0.003453829,0.005433298,-0.037162323,1.4301369
model.9.effective_weight,6722,"(4096,)","735,1480,1484,2146,2631,2974",-0.021335019,-0.019349307,-0.070997246,0.0021079928,-0.03405966,-0.00883948,1.7680727
model.9.effective_weight,6723,"(4096,)","655,2034,2333,3457,3967,4000",-0.029245298,-0.05780438,-0.06870824,-0.047976263,-0.004672964,-0.07438571,1.5321131
model.9.effective_weight,6724,"(4096,)","570,1048,1886,2723,3660,4079",0.04540739,0.059928197,0.05568911,0.0043539773,-0.0026584363,0.0361123,-1.7003767
model.9.effective_weight,6725,"(4096,)","279,2027,2215,2508,2597,3549",-0.033193503,-0.045132197,-0.048526026,-0.029396169,-0.029842952,0.01287533,1.7212385
model.9.effective_weight,6726,"(4096,)","445,1512,1773,2684,3137,3196",0.03145425,0.05127167,0.021665027,0.053371035,0.05057355,0.013380201,-1.982325
model.9.effective_weight,6727,"(4096,)","390,416,2319,2834,3426,3941",-0.080058105,0.027766075,-0.009689622,-0.0075568627,-0.012362499,-0.035638243,1.5269482
model.9.effective_weight,6728,"(4096,)","925,1553,1674,2807,3312,4017",0.03181013,0.04603545,0.038133986,0.0023963067,0.026452629,0.03391334,-1.9073004
model.9.effective_weight,6729,"(4096,)","316,516,2745,2857,3896,4081",0.04257577,0.07815381,0.053492997,0.07155117,0.01792527,0.010790736,-1.8858824
model.9.effective_weight,6730,"(4096,)","95,959,1019,2324,3968,3982",-0.044365723,-0.0071011856,-0.014915446,-0.025247809,2.3030832e-05,-0.03410446,1.8206043
model.9.effective_weight,6731,"(4096,)","22,650,1434,1777,2922,3928",0.012540723,0.020985134,0.008799348,-0.00933255,0.049709003,0.01591322,-1.76218
model.9.effective_weight,6732,"(4096,)","329,672,950,1581,1689,2979",0.028250504,0.008028355,-0.007465487,-0.057994843,-0.009013116,-0.01183835,1.5851356
model.9.effective_weight,6733,"(4096,)","188,1358,1771,2846,3615,3688",0.002895173,0.031518035,0.028625783,-0.0024721825,0.0027410088,0.10051869,-1.8692093
model.9.effective_weight,6734,"(4096,)","1264,1402,1694,2450,3336,3975",-0.042147696,0.01715972,-0.0014029,0.0030931653,-0.049327854,-0.003930741,1.7247697
model.9.effective_weight,6735,"(4096,)","323,616,777,827,2019,3244",0.063585736,0.018184977,0.059240654,0.02637704,0.05222632,0.00056330115,-1.682565
model.9.effective_weight,6736,"(4096,)","1155,1579,2288,2433,3729,4053",0.0049007717,0.007853424,0.0137651665,0.06396158,0.030022215,-0.0011682303,-1.9732953
model.9.effective_weight,6737,"(4096,)","123,530,2625,3568,3760,3923",0.08163358,0.006134618,-0.0013042084,0.02643681,0.043804362,0.0677102,-1.6653012
model.9.effective_weight,6738,"(4096,)","433,812,1249,1312,2149,3132",0.06359847,0.032124817,0.033902198,0.0010341259,0.04891514,0.07495391,-1.9990413
model.9.effective_weight,6739,"(4096,)","161,597,2290,2699,3306,3327",0.040620632,0.04325773,0.03621114,0.029958462,0.04673494,0.021523817,-2.002025
model.9.effective_weight,6740,"(4096,)","729,1231,1415,2028,2305,2596",-0.005885917,-0.067850195,-0.013785492,-0.025041556,0.005698135,0.008114937,1.7669582
model.9.effective_weight,6741,"(4096,)","234,467,1888,2278,2501,3295",-0.03440313,0.0028683555,-0.018326167,-0.044601493,0.0028464398,-0.0033301075,1.6514661
model.9.effective_weight,6742,"(4096,)","583,613,754,781,828,3488",-0.021620661,-0.035993285,-0.0070902808,-0.01790518,0.008708243,-0.0016413732,1.7562543
model.9.effective_weight,6743,"(4096,)","303,1116,1494,1853,3629,3652",0.013498462,0.044995867,-0.0038024588,0.015686518,0.015854018,0.01939547,-1.9216857
model.9.effective_weight,6744,"(4096,)","1152,2144,3217,3228,3353,3928",-0.031141322,-0.05954785,-0.029857952,-0.025505824,0.0036559976,-0.015588985,1.7918006
model.9.effective_weight,6745,"(4096,)","130,220,1802,1865,2001,3723",0.048600152,0.04381486,0.021440059,0.030593144,0.015612987,0.03625653,-1.8865453
model.9.effective_weight,6746,"(4096,)","125,2159,2162,2342,2576,3308",0.061013956,0.07203145,0.055513747,0.006630807,0.019105356,0.024244685,-1.8651783
model.9.effective_weight,6747,"(4096,)","207,982,2157,2350,2438,3443",0.012465734,0.032754716,0.020977259,-0.007603533,0.055500373,0.0001291957,-1.8637443
model.9.effective_weight,6748,"(4096,)","399,597,866,1576,2054,3719",0.015764037,0.06305403,0.015587254,0.09852821,0.031992137,0.040495787,-1.8692752
model.9.effective_weight,6749,"(4096,)","157,1904,2027,2806,3138,3443",0.05739547,0.051050466,0.07258162,0.004797104,0.016714849,0.016497448,-1.9807739
model.9.effective_weight,6750,"(4096,)","649,1604,2543,2656,2845,3627",0.03831626,0.017857077,0.07812995,0.04838759,0.0136364475,0.0881004,-1.869175
model.9.effective_weight,6751,"(4096,)","16,999,1167,1683,1947,3338",-0.08010175,-0.07946708,-0.03279113,-0.027776118,-0.02649524,-0.029807584,1.7292019
model.9.effective_weight,6752,"(4096,)","737,1047,1506,1762,2415,2890",0.0044291387,0.012173773,-0.0005000638,-0.039337184,-0.03058465,-0.021969745,1.7226603
model.9.effective_weight,6753,"(4096,)","684,1217,2399,2971,3447,3683",-0.027988715,-0.027126081,-0.05930922,0.0070474893,-0.022965662,-0.045956895,1.8367399
model.9.effective_weight,6754,"(4096,)","76,762,1713,1826,2424,3031",-0.030049114,0.005590415,-0.015145853,0.019371524,-0.018774768,0.017579945,1.6506462
model.9.effective_weight,6755,"(4096,)","442,2347,2840,3606,3942,3993",-0.032515615,0.016975747,-0.029503506,-0.04534576,0.0021005329,-0.03915533,1.8213246
model.9.effective_weight,6756,"(4096,)","269,814,1716,2676,2814,3899",0.031979907,0.008722796,0.031749006,0.076037526,0.05692859,0.07300944,-1.9293127
model.9.effective_weight,6757,"(4096,)","557,958,1600,1890,3177,3324",0.066090874,0.027734553,0.047083605,0.008097991,0.05866767,0.06269795,-1.7180005
model.9.effective_weight,6758,"(4096,)","35,330,1536,2723,4050,4074",-0.04863377,-0.05681811,-0.015288534,0.006260184,-0.04089389,-0.031686474,1.7108134
model.9.effective_weight,6759,"(4096,)","1121,1852,2700,2752,2906,3374",0.01585801,0.007640053,0.056537356,0.01870487,0.046637032,0.04442203,-1.7748138
model.9.effective_weight,6760,"(4096,)","642,767,2379,2848,3053,3652",-0.015325576,-0.030478247,-0.021512872,-0.028094001,-0.030721352,-0.022412114,1.6506191
model.9.effective_weight,6761,"(4096,)","386,665,792,1104,2308,3166",-0.010623353,-0.01012214,-0.005971673,0.024213016,-0.05796644,-0.01694422,1.7675909
model.9.effective_weight,6762,"(4096,)","536,603,1059,1322,1480,3343",-0.018360993,-0.0060216407,-0.013542678,0.005885262,-0.010967009,-0.026191203,1.7290726
model.9.effective_weight,6763,"(4096,)","148,2070,2308,2348,3637,3761",0.013742156,0.040768847,0.058470763,0.018026402,0.029861746,0.044148594,-1.9405993
model.9.effective_weight,6764,"(4096,)","66,520,652,1033,1225,2638",0.043358684,0.01909319,0.05063028,0.009405625,0.034962688,0.049538918,-1.946952
model.9.effective_weight,6765,"(4096,)","834,1223,2278,2523,3122,3550",-0.003706179,-0.033776548,-0.029774023,-0.014122928,-0.003943173,-0.045548473,1.7308344
model.9.effective_weight,6766,"(4096,)","430,573,746,2995,3310,3554",-0.007589721,0.0074845944,0.017751502,0.02728436,-0.059481423,0.022076815,1.6870478
model.9.effective_weight,6767,"(4096,)","434,2304,2429,2554,3221,3411",-0.01736455,0.011891769,-0.017439362,-0.020172289,-0.035453554,-0.042005483,1.6851254
model.9.effective_weight,6768,"(4096,)","733,1134,1445,1635,3066,3829",-0.04556701,-0.036057934,0.0083946185,0.027640153,0.010859861,0.019576827,1.5781214
model.9.effective_weight,6769,"(4096,)","3032,3144,3195,3208,3858,3886",-0.008206107,-0.020500915,0.01392639,-0.020008013,0.014425216,0.007155315,1.7667664
model.9.effective_weight,6770,"(4096,)","1405,1454,1482,2902,3684,3953",0.050419122,0.052645482,0.010134232,0.014649459,-0.005013984,0.004491028,-1.751755
model.9.effective_weight,6771,"(4096,)","73,388,597,1104,2617,3567",0.0256031,0.009659235,0.026839094,-0.0057009775,0.0023710544,-0.007945842,-1.7705544
model.9.effective_weight,6772,"(4096,)","1489,2093,2783,3232,3337,4010",0.039741766,0.022416208,0.010346384,0.08764436,0.020030491,0.059735946,-1.7870264
model.9.effective_weight,6773,"(4096,)","484,1190,1413,2180,2307,3999",0.016340688,-0.0029440264,0.032513596,0.025129126,0.09231567,0.038135026,-1.7041575
model.9.effective_weight,6774,"(4096,)","29,934,1631,2014,2283,2398",0.07647405,0.042701546,0.032206025,0.028341468,0.024996217,0.022015676,-1.6256195
model.9.effective_weight,6775,"(4096,)","835,1297,1786,2905,3179,3624",0.074440725,0.010905566,0.021764463,0.031390622,0.019175192,0.026755529,-1.9730607
model.9.effective_weight,6776,"(4096,)","566,804,1592,2084,2727,3079",0.051830165,0.030091932,0.028514266,0.018627955,0.026631692,0.047350418,-1.94695
model.9.effective_weight,6777,"(4096,)","968,1213,1851,2656,3554,3832",0.010525141,0.04734958,0.066063486,0.026864773,-0.0042398777,0.026363673,-1.7544802
model.9.effective_weight,6778,"(4096,)","678,822,951,2621,3271,3858",0.022892015,0.09437175,0.07873384,0.0032225202,0.014601062,0.026588151,-1.7705901
model.9.effective_weight,6779,"(4096,)","187,487,1500,1616,3627,3821",-0.0076127625,-0.01730905,-0.030732632,-0.055971008,-0.039670657,-0.014372349,1.7292058
model.9.effective_weight,6780,"(4096,)","515,880,1097,1180,1643,4020",-0.009745171,0.0047567803,-0.036002643,0.0038409035,-0.019338373,-0.023978679,1.813941
model.9.effective_weight,6781,"(4096,)","557,582,1491,1512,1873,3109",-0.04726427,-0.030570656,0.00580738,-0.011844922,-0.039671045,-0.00502432,1.6602601
model.9.effective_weight,6782,"(4096,)","1168,2508,2914,3382,3529,4022",0.06640582,0.0073501784,0.088924944,0.061843205,0.030217199,-0.00919698,-1.6709957
model.9.effective_weight,6783,"(4096,)","1317,1777,2506,2834,3305,3823",-0.032294907,-0.003823362,0.013801255,0.027563268,-0.018616462,-0.03041391,1.6362782
model.9.effective_weight,6784,"(4096,)","2040,2249,2672,2885,3069,3256",0.0065477467,0.015145873,0.011340465,0.0044005755,-0.01320028,-0.022464512,1.7473279
model.9.effective_weight,6785,"(4096,)","410,2218,2245,2645,2836,3685",-0.08568841,-0.0027279356,-0.012061782,-0.0081882775,-0.01556486,-0.0035515905,1.7919147
model.9.effective_weight,6786,"(4096,)","2243,3025,3076,3408,3846,3999",0.019872744,-0.0024869305,0.025609002,0.019364238,0.017745027,0.040054396,-1.7171925
model.9.effective_weight,6787,"(4096,)","505,1169,1221,2757,3249,3461",0.048165597,0.041108143,0.01509759,0.046762463,0.044296104,0.017863326,-1.8090926
model.9.effective_weight,6788,"(4096,)","510,685,1658,1725,1743,2071",0.008622938,-0.019548383,0.003621996,-0.0018486012,-0.055869397,-0.019614762,1.6417834
model.9.effective_weight,6789,"(4096,)","139,1165,1811,1845,2805,3136",0.015179826,0.058698855,0.06873803,0.07532463,0.08429873,0.03453912,-1.7378078
model.9.effective_weight,6790,"(4096,)","128,1863,1961,3248,3367,3762",0.01105306,0.059471976,0.055881884,0.016352093,0.022342272,0.03574921,-1.9832805
model.9.effective_weight,6791,"(4096,)","7,358,2091,2413,2584,3910",0.03677258,0.0771434,0.02507871,0.033700887,0.014499405,0.020858,-1.915542
model.9.effective_weight,6792,"(4096,)","18,171,206,300,1690,1861",-0.015488788,-0.016828453,-0.038918696,-0.019866424,-0.022493174,-0.0070437486,1.8180697
model.9.effective_weight,6793,"(4096,)","994,1084,1295,1355,1853,2549",0.056606382,0.055385727,0.036689553,0.013688093,0.044291783,0.015393523,-1.7619346
model.9.effective_weight,6794,"(4096,)","686,1038,1345,1776,2597,2806",-0.03168761,-0.024869679,-0.034241725,-0.074678436,-0.05995852,-0.009323477,1.48824
model.9.effective_weight,6795,"(4096,)","256,1201,2446,2619,2864,2890",0.05534675,0.035972554,0.042282227,0.06141198,0.015888205,0.061115324,-1.9300303
model.9.effective_weight,6796,"(4096,)","304,331,488,803,3081,3700",0.053064477,0.0047233645,0.021292519,0.046957627,0.02589742,0.04787719,-1.787718
model.9.effective_weight,6797,"(4096,)","968,1375,1542,2595,3026,3679",0.0005485613,0.035715804,0.021354567,0.06632847,0.06553508,0.04113414,-1.8668427
model.9.effective_weight,6798,"(4096,)","329,664,1609,2987,3350,4051",0.0010274482,0.026264513,0.037615575,0.026985249,0.07238321,0.04806322,-2.002261
model.9.effective_weight,6799,"(4096,)","162,361,849,1095,1177,2029",0.017345926,0.016034825,-0.025532097,-0.027007667,-0.01732979,-0.013761777,1.6952078
model.9.effective_weight,6800,"(4096,)","146,307,1941,1946,2735,2759",0.0020069657,0.013034967,-0.0029809815,-0.0105530545,-0.0017482375,-0.008322001,1.7670277
model.9.effective_weight,6801,"(4096,)","120,255,447,2081,3073,3640",-0.019528376,-0.0063744257,-0.017184384,-0.03607139,-0.051272042,-0.031766724,1.7669915
model.9.effective_weight,6802,"(4096,)","15,358,916,3022,3355,3365",-0.021017054,-0.052104563,-0.013598163,0.00010048769,-0.03936665,-0.018895844,1.842079
model.9.effective_weight,6803,"(4096,)","39,2092,2349,2444,3242,3523",0.037502527,0.027458338,0.064957984,0.020695282,0.021109583,0.05067708,-2.012911
model.9.effective_weight,6804,"(4096,)","585,1300,1648,1992,2194,3257",0.06089908,0.04944226,0.043439835,0.061170693,0.00040287542,0.04026637,-1.5934414
model.9.effective_weight,6805,"(4096,)","862,1030,1592,2729,3595,3844",0.029355938,0.004754027,0.022148328,0.03631322,0.046284217,0.039779786,-1.9133693
model.9.effective_weight,6806,"(4096,)","207,280,786,953,3165,3556",0.031126127,0.02084787,0.07044961,0.05292162,0.04289328,0.04314536,-2.0009348
model.9.effective_weight,6807,"(4096,)","276,996,1485,1808,1927,2121",-0.0014076513,0.008806288,-0.011349536,-0.011345045,-0.020869747,-0.028037561,1.756301
model.9.effective_weight,6808,"(4096,)","200,584,825,840,1248,1768",0.0034825543,0.051583253,0.047673535,-0.002584374,0.024005434,0.04240331,-1.9416275
model.9.effective_weight,6809,"(4096,)","522,1247,2341,2890,3211,3597",0.0471276,0.02558999,0.028926736,0.012272423,0.03333122,0.022782115,-1.7007878
model.9.effective_weight,6810,"(4096,)","60,512,708,1321,1958,4010",0.028809367,0.026986128,-0.011661079,0.036170945,0.017342754,0.034995995,-1.9992723
model.9.effective_weight,6811,"(4096,)","795,1037,2892,2960,3442,3886",-0.025863498,-0.026155045,0.004531197,-0.022339446,-0.01944294,-0.0030394015,1.8366828
model.9.effective_weight,6812,"(4096,)","225,1126,1536,2136,2794,3710",0.044759665,0.005253247,0.022648765,0.0033099623,0.014021853,0.07060464,-1.7171088
model.9.effective_weight,6813,"(4096,)","1786,2144,2202,3044,3199,3658",0.007989552,0.07663705,0.046740774,0.034771238,0.031207563,0.0087475525,-1.8931253
model.9.effective_weight,6814,"(4096,)","97,466,556,2898,3387,3446",0.015269618,0.091614306,-0.0013113129,0.015258761,0.02299877,0.056116365,-1.9178436
model.9.effective_weight,6815,"(4096,)","306,1023,1566,3383,3428,3840",0.0687696,0.018292865,0.045155354,0.04358113,-0.0004405365,0.008928949,-1.8854457
model.9.effective_weight,6816,"(4096,)","886,2504,2992,3833,3851,3966",0.04695163,0.06863624,0.030103244,0.029848436,0.03941811,0.025582813,-1.921359
model.9.effective_weight,6817,"(4096,)","426,1470,2723,3356,3382,4022",-0.009661083,-0.059268422,0.02325203,-0.0026454444,-0.052359346,-0.009960104,1.5918285
model.9.effective_weight,6818,"(4096,)","130,573,1999,2998,3034,3187",-0.01324335,-0.013694127,-0.072884,-0.0040853987,-0.0093436325,-0.018834312,1.695406
model.9.effective_weight,6819,"(4096,)","791,1089,1998,2066,3696,3907",0.00036057824,-0.034983486,-2.8496766e-05,0.016403982,-0.0069695297,0.003669553,1.8369594
model.9.effective_weight,6820,"(4096,)","1306,1663,1777,2071,2462,3740",0.023095287,0.035964914,0.03805936,0.031897694,0.051861163,0.006465864,-2.0131938
model.9.effective_weight,6821,"(4096,)","157,427,953,1981,2055,2594",-0.07136295,-0.043400913,-0.045673244,-0.012728151,0.0011230151,-0.010765599,1.6855117
model.9.effective_weight,6822,"(4096,)","0,505,1033,1596,2806,3508",-0.06925676,-0.011833369,0.0062534837,0.010329383,-0.0021149488,-0.030205313,1.8374234
model.9.effective_weight,6823,"(4096,)","606,886,1174,2645,3090,3895",-0.032190543,-0.04619994,0.002371725,-0.009184909,0.023857681,-0.069984555,1.7554356
model.9.effective_weight,6824,"(4096,)","62,592,1570,1601,3564,3978",0.056246772,0.027791938,0.02280175,0.038667925,0.034211226,0.019726316,-2.0264344
model.9.effective_weight,6825,"(4096,)","586,2429,2833,3338,3715,3717",0.028263452,0.0249282,0.024783647,0.018807812,0.06482871,0.035435323,-1.9468161
model.9.effective_weight,6826,"(4096,)","126,916,1778,1790,1811,1906",-0.0028647939,-0.013678095,-0.011858787,-0.009663043,-0.030383326,0.018182471,1.6889445
model.9.effective_weight,6827,"(4096,)","904,1435,1613,1668,1675,3757",0.005644564,0.03819387,0.049710933,0.055472642,-0.0030269944,0.036216408,-1.7544833
