parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias,negative index
model.6.gatebank.w,819,"(6,)","3937, 1936, 3468, 2640, 2799, 1217",1.9055813550949097,0.9559268355369568,0.90900057554245,0.2688696980476379,0.151011660695076,0.1280131042003631,6.7710490291173935,"3937, 1936, 3468, 2640, 2799, 1217"
model.6.gatebank.w,820,"(6,)","1183, 1182, 1967, 3597, 1640, 806",1.5053836107254028,1.4805113077163696,1.289181351661682,0.7661516070365906,0.731271505355835,0.4793271124362945,8.253778894932175,"1183, 1182, 1967, 3597, 1640, 806"
model.6.gatebank.w,821,"(6,)","1657, 4417, 1787, 1101, 1806, 4407",1.796904444694519,1.4021199941635132,1.3957850933074951,0.9967172741889954,0.442943274974823,0.3963069021701813,8.543654083499527,"1657, 4417, 1787, 1101, 1806, 4407"
model.6.gatebank.w,822,"(6,)","4162, 197, 2298, 3078, 477, 1404",1.9926015138626096,0.5915906429290771,0.5763084292411804,0.2452772706747055,0.2035723626613617,0.1669073551893234,5.999724174558258,"4162, 197, 2298, 3078, 477, 1404"
model.6.gatebank.w,823,"(6,)","220, 4411, 3684, 2339, 70, 3007",1.5922139883041382,1.3814178705215454,1.2087332010269165,1.0105266571044922,0.8652924299240112,0.7382498383522034,8.585671585233307,"220, 4411, 3684, 2339, 70, 3007"
model.6.gatebank.w,824,"(6,)","1117, 174, 3498, 248, 1961, 449",1.8152483701705933,1.6125128269195557,1.4877140522003174,1.428322434425354,1.1331043243408203,0.9073794484138488,10.307842756470489,"1117, 174, 3498, 248, 1961, 449"
model.6.gatebank.w,825,"(6,)","3892, 508, 2131, 2922, 1976, 3170",1.6036659479141235,1.3959702253341677,0.8725669384002686,0.6656163334846497,0.4510595798492431,0.3307736814022064,7.138020906384659,"3892, 508, 2131, 2922, 1976, 3170"
model.6.gatebank.w,826,"(6,)","4423, 1390, 2984, 1281, 1128, 3687",1.5294301509857178,1.3736575841903689,1.0179489850997925,0.7406684756278992,0.6654527187347412,0.2106972783803939,7.065539693018914,"4423, 1390, 2984, 1281, 1128, 3687"
model.6.gatebank.w,827,"(6,)","2175, 2808, 855, 3418, 3535, 3093",0.7272126078605652,0.6428648233413696,0.5818051695823669,0.5366591215133667,0.5227372050285339,0.0065376693382859,6.683376796664488,"2175, 2808, 855, 3418, 3535, 3093"
model.6.gatebank.w,828,"(6,)","3452, 993, 1371, 1788, 2051, 114",2.258589506149292,1.299045205116272,1.2455917596817017,0.6437882781028748,0.575116753578186,0.3922024965286255,8.603354199156952,"3452, 993, 1371, 1788, 2051, 114"
model.6.gatebank.w,829,"(6,)","4429, 3397, 3310, 26, 1915, 4416",1.771466612815857,1.2615084648132324,0.9848400950431824,0.6934371590614319,0.5819258689880371,0.5297924280166626,7.830781028738404,"4429, 3397, 3310, 26, 1915, 4416"
model.6.gatebank.w,830,"(6,)","3125, 1619, 1407, 1938, 736, 2211",1.6332157850265503,1.2660160064697266,1.027578830718994,0.9445517063140868,0.9233551621437072,0.3294807970523834,8.65346328772545,"3125, 1619, 1407, 1938, 736, 2211"
model.6.gatebank.w,831,"(6,)","1165, 398, 755, 1428, 174, 3429",1.4778422117233276,1.1696120500564575,1.095570683479309,1.06220543384552,0.7931536436080933,0.6923020482063293,8.395523470919038,"1165, 398, 755, 1428, 174, 3429"
model.6.gatebank.w,832,"(6,)","3353, 3864, 2044, 3701, 1413, 839",1.770957112312317,1.633381724357605,0.8074514865875244,0.5628204941749573,0.2502095103263855,0.0424884520471096,7.595295779805898,"3353, 3864, 2044, 3701, 1413, 839"
model.6.gatebank.w,833,"(6,)","1038, 925, 3949, 4359, 858, 3048",0.9510887861251832,0.7940715551376343,0.6602814197540283,0.5003171563148499,0.2486675977706909,0.0208911448717117,6.6144997151023865,"1038, 925, 3949, 4359, 858"
model.6.gatebank.w,834,"(6,)","1272, 368, 3453, 311, 2998, 371",1.6685419082641602,1.616509199142456,1.370249629020691,1.361249327659607,1.2262520790100098,0.8304712772369385,9.868020320333862,"1272, 368, 3453, 311, 2998, 371"
model.6.gatebank.w,835,"(6,)","3812, 636, 1773, 1641, 296, 1323",2.1830193996429443,1.4702084064483645,1.146222710609436,0.9305271506309508,0.9215011596679688,0.5364834666252136,9.632509693624877,"3812, 636, 1773, 1641, 296, 1323"
model.6.gatebank.w,836,"(6,)","3379, 3378, 3558, 1414, 2648, 3396",1.8924427032470703,0.8400018215179443,0.6927054524421692,0.4934013783931732,0.4544499218463897,0.1700131297111511,7.026017507157897,"3379, 3378, 3558, 1414, 2648, 3396"
model.6.gatebank.w,837,"(6,)","3442, 1922, 3954, 3567, 3417, 2799",1.7671263217926023,1.373863935470581,0.7757443785667419,0.7526930570602417,0.5292854309082031,0.3447816967964172,7.479176420594787,"3442, 1922, 3954, 3567, 3417, 2799"
model.6.gatebank.w,838,"(6,)","3334, 3709, 4579, 2427, 224, 3323",1.642643928527832,1.452587008476257,1.0500082969665527,1.0159193277359009,0.7622717618942261,0.490658700466156,8.053740824066924,"3334, 3709, 4579, 2427, 224, 3323"
model.6.gatebank.w,839,"(6,)","123, 2764, 329, 2735, 2117, 1541",1.6605589389801023,1.6136212348937988,1.0136734247207642,0.8643189072608948,0.6614344716072083,0.3240282237529754,8.703043001215743,"123, 2764, 329, 2735, 2117, 1541"
model.6.gatebank.w,840,"(6,)","3145, 2855, 3615, 1362, 387, 2493",2.102149486541748,1.0707602500915527,0.8116378784179688,0.4923198819160461,0.2245887368917465,0.1778941005468368,7.3868405344058985,"3145, 2855, 3615, 1362, 387, 2493"
model.6.gatebank.w,841,"(6,)","118, 4337, 4032, 3840, 3426, 600",1.7491559982299805,1.5797102451324463,0.8902744054794312,0.8628391623497009,0.7619821429252625,0.6571251749992371,8.875352529116059,"118, 4337, 4032, 3840, 3426, 600"
model.6.gatebank.w,842,"(6,)","3045, 640, 1921, 3572, 4103, 1854",1.5482534170150757,1.405449628829956,1.3900660276412964,0.8287381529808044,0.7072979211807251,0.0850397050380706,8.053092652685928,"3045, 640, 1921, 3572, 4103, 1854"
model.6.gatebank.w,843,"(6,)","2471, 768, 4513, 3054, 3530, 3229",1.642519235610962,1.2354480028152466,1.1148197650909424,1.113315463066101,1.0467631816864014,0.72940593957901,8.732556287848663,"2471, 768, 4513, 3054, 3530, 3229"
model.6.gatebank.w,844,"(6,)","3353, 3865, 1200, 2995, 870, 3680",1.4668612480163574,1.2777546644210815,1.2764828205108645,0.8897256851196289,0.5935569405555725,0.0806086957454681,7.827478154368973,"3353, 3865, 1200, 2995, 870, 3680"
model.6.gatebank.w,845,"(6,)","1872, 1571, 2185, 1213, 2445, 2330",1.9019038677215576,1.890102863311768,1.1504820585250854,0.7496408820152283,0.3824936747550964,0.2491630613803863,8.813140407709122,"1872, 1571, 2185, 1213, 2445, 2330"
model.6.gatebank.w,846,"(6,)","758, 3662, 2640, 1182, 1185, 4113",1.9539512395858765,1.866428256034851,1.1205248832702637,0.9608009457588196,0.5761169791221619,0.4642757475376129,9.413352651309586,"758, 3662, 2640, 1182, 1185, 4113"
model.6.gatebank.w,847,"(6,)","1498, 248, 1445, 1220, 3611, 1373",1.9363399744033811,0.6313112378120422,0.6227807402610779,0.3103261590003967,0.3030023574829101,0.1564517170190811,6.383595385978889,"1498, 248, 1445, 1220, 3611, 1373"
model.6.gatebank.w,848,"(6,)","895, 1806, 2644, 4391, 4256, 2672",1.7456786632537842,0.8754677176475525,0.6830661296844482,0.6753430962562561,0.4455456137657165,0.4261206388473511,7.552251359455109,"895, 1806, 2644, 4391, 4256, 2672"
model.6.gatebank.w,849,"(6,)","1026, 1069, 509, 2030, 3229, 4113",1.5579508543014526,1.557380199432373,1.3366663455963137,1.3208948373794556,1.229983687400818,1.191625714302063,10.251540938412475,"1026, 1069, 509, 2030, 3229, 4113"
model.6.gatebank.w,850,"(6,)","1660, 1922, 3835, 1973, 1494, 3573",2.1591227054595947,0.8872632384300232,0.7916098237037659,0.5566791296005249,0.4338231086730957,0.2221246808767318,7.181137686743736,"1660, 1922, 3835, 1973, 1494, 3573"
model.6.gatebank.w,851,"(6,)","3073, 1381, 4335, 3992, 1628, 1446",1.7567265033721924,1.4427355527877808,0.7922021150588989,0.6156873106956482,0.1931251138448715,0.0639847740530967,6.683762069812489,"3073, 1381, 4335, 3992, 1628, 1446"
model.6.gatebank.w,852,"(6,)","3550, 329, 1296, 3696, 1646, 1348",2.1235511302948,0.9152734279632568,0.8301741480827332,0.7516705393791199,0.685947060585022,0.4430085718631744,7.656059378168106,"3550, 329, 1296, 3696, 1646, 1348"
model.6.gatebank.w,853,"(6,)","1561, 2044, 261, 237, 3855, 2037",1.8933525085449217,0.8829804062843323,0.6479790806770325,0.4412682950496673,0.3395948410034179,0.3354423344135284,6.9182286659729,"1561, 2044, 261, 237, 3855, 2037"
model.6.gatebank.w,854,"(6,)","409, 1231, 2631, 199, 1729, 2505",1.305492281913757,1.2786511182785034,0.972010850906372,0.8510457277297974,0.7109711170196533,0.2856200933456421,7.589538589193726,"409, 1231, 2631, 199, 1729, 2505"
model.6.gatebank.w,855,"(6,)","4603, 734, 2055, 2096, 711, 808",1.698070764541626,1.5386756658554075,1.3152824640274048,0.6618635058403015,0.3714155256748199,0.3454426229000091,7.834734948839569,"4603, 734, 2055, 2096, 711, 808"
model.6.gatebank.w,856,"(6,)","718, 2974, 3258, 1553, 2575, 4178",1.687570333480835,1.6070095300674438,1.2252761125564575,0.9100765585899352,0.8490324020385742,0.831672728061676,8.906378364794922,"718, 2974, 3258, 1553, 2575, 4178"
model.6.gatebank.w,857,"(6,)","2728, 1186, 3130, 2444, 935, 143",1.7585437297821045,1.0292677879333496,1.0038200616836548,0.8872414827346802,0.5579902529716492,0.1913482248783111,7.83150733998375,"2728, 1186, 3130, 2444, 935, 143"
model.6.gatebank.w,858,"(6,)","3626, 54, 806, 1180, 910, 3350",0.989620804786682,0.9177265763282776,0.8928288221359253,0.6945387125015259,0.5391024351119995,0.5378409624099731,7.948007313274383,"3626, 54, 806, 1180, 910, 3350"
model.6.gatebank.w,859,"(6,)","859, 3664, 864, 2571, 1686, 132",1.9454036951065063,0.7991148829460144,0.7788928747177124,0.7078570127487183,0.4695464968681335,0.4555549025535583,7.463508064940643,"859, 3664, 864, 2571, 1686, 132"
model.6.gatebank.w,860,"(6,)","184, 3532, 11, 729, 2796, 3249",1.767949104309082,1.4099513292312622,0.9035935997962952,0.7775707840919495,0.4315935671329498,0.3064045011997223,7.514536585761261,"184, 3532, 11, 729, 2796, 3249"
model.6.gatebank.w,861,"(6,)","4207, 1987, 1729, 1368, 2738, 548",1.5131824016571045,1.366236448287964,1.0264309644699097,0.9015660881996156,0.5540612936019897,0.4378584325313568,7.62468022874794,"4207, 1987, 1729, 1368, 2738, 548"
model.6.gatebank.w,862,"(6,)","4388, 1401, 3632, 3873, 946, 1035",1.6770436763763428,1.653509259223938,1.4083290100097656,1.3868039846420288,1.1623895168304443,0.7095643877983093,9.841644234880828,"4388, 1401, 3632, 3873, 946, 1035"
model.6.gatebank.w,863,"(6,)","2938, 2011, 3288, 4064, 1756, 371",1.411518692970276,1.232588529586792,0.7741751074790955,0.7706002593040466,0.7548542022705078,0.2254628539085388,6.819673745519257,"2938, 2011, 3288, 4064, 1756, 371"
model.6.gatebank.w,864,"(6,)","2290, 3266, 1868, 1692, 866, 4280",2.269415140151977,0.6029912233352661,0.5498129725456238,0.4997300505638122,0.4063543081283569,0.3954071998596191,6.897681094584655,"2290, 3266, 1868, 1692, 866, 4280"
model.6.gatebank.w,865,"(6,)","601, 1288, 4088, 2595, 1514, 1180",2.162595748901367,1.1478439569473269,0.907983422279358,0.7684133052825928,0.4758907258510589,0.461050808429718,8.308364767691423,"601, 1288, 4088, 2595, 1514, 1180"
model.6.gatebank.w,866,"(6,)","3316, 3259, 2275, 430, 3078, 3660",1.7671128511428833,1.1859654188156128,0.9136602878570556,0.9038496613502502,0.5634292960166931,0.4046774506568908,7.749300265839386,"3316, 3259, 2275, 430, 3078, 3660"
model.6.gatebank.w,867,"(6,)","3298, 3086, 2989, 2480, 659, 1832",2.0558829307556152,0.7060726284980774,0.6321032047271729,0.4580384194850921,0.3574263751506805,0.3054138720035553,6.806948230620193,"3298, 3086, 2989, 2480, 659, 1832"
model.6.gatebank.w,868,"(6,)","2494, 3495, 4569, 3035, 837, 1251",0.9526572227478028,0.7030379772186279,0.5822146534919739,0.5400004386901855,0.4614932239055633,0.4363461434841156,7.104183659538269,"2494, 3495, 4569, 3035, 837, 1251"
model.6.gatebank.w,869,"(6,)","790, 4016, 1674, 629, 3096, 2610",1.58657705783844,1.5830564498901367,0.9118039608001708,0.8937262892723083,0.85905522108078,0.4340431690216064,8.907348147903441,"790, 4016, 1674, 629, 3096, 2610"
model.6.gatebank.w,870,"(6,)","4184, 858, 1224, 2681, 3615, 4278",1.1178138256072998,0.808169960975647,0.6871327757835388,0.6306241750717163,0.5863788723945618,0.4983276426792145,7.779173252511978,"4184, 858, 1224, 2681, 3615, 4278"
model.6.gatebank.w,871,"(6,)","4567, 3771, 4290, 846, 376, 3185",2.1531968116760254,0.8764392733573914,0.5984883308410645,0.53328937292099,0.5197000503540039,0.510598361492157,7.429004700641633,"4567, 3771, 4290, 846, 376, 3185"
model.6.gatebank.w,872,"(6,)","124, 4068, 1463, 3798, 398, 4583",1.8140794038772583,1.2594544887542725,1.0413212776184082,0.8074603080749512,0.7696607112884521,0.6677458882331848,8.912287077846527,"124, 4068, 1463, 3798, 398, 4583"
model.6.gatebank.w,873,"(6,)","534, 1223, 1735, 3762, 1179, 3113",1.0185877084732056,0.930172085762024,0.8579477667808533,0.6721693277359009,0.5203763246536255,0.3465560674667358,7.8440962808723445,"534, 1223, 1735, 3762, 1179, 3113"
model.6.gatebank.w,874,"(6,)","3525, 1441, 281, 1514, 2337, 1307",1.1430442333221436,0.8671020865440369,0.7402043342590332,0.7103224396705627,0.3685892522335052,0.3006872534751892,7.625697399504471,"3525, 1441, 281, 1514, 2337, 1307"
model.6.gatebank.w,875,"(6,)","2417, 1411, 2792, 3090, 1164, 3933",1.6350616216659546,1.5225998163223269,1.483530044555664,1.372339129447937,0.8372982740402222,0.7466208934783936,9.641683379510498,"2417, 1411, 2792, 3090, 1164, 3933"
model.6.gatebank.w,876,"(6,)","2365, 2233, 1946, 1593, 2670, 1728",1.8910166025161743,1.27414071559906,1.0398467779159546,0.908594846725464,0.7547441720962524,0.3005150556564331,8.532094870509338,"2365, 2233, 1946, 1593, 2670, 1728"
model.6.gatebank.w,877,"(6,)","3478, 4132, 3345, 2108, 690, 783",1.7133501768112185,0.948266327381134,0.9288206100463868,0.5787121057510376,0.510430097579956,0.4305716156959533,7.664352933265686,"3478, 4132, 3345, 2108, 690, 783"
model.6.gatebank.w,878,"(6,)","4411, 1357, 2866, 676, 3544, 2285",1.3109312057495115,1.2145894765853882,1.1082042455673218,1.0722180604934692,0.8773931264877319,0.7132137417793274,8.02508075666275,"4411, 1357, 2866, 676, 3544, 2285"
model.6.gatebank.w,879,"(6,)","805, 1199, 1107, 4371, 800, 1492",1.9518333673477173,1.3415586948394775,1.1962240934371948,0.9625689387321472,0.8607766032218933,0.8181535005569458,9.020509398135376,"805, 1199, 1107, 4371, 800, 1492"
model.6.gatebank.w,880,"(6,)","1210, 1130, 3340, 636, 3224, 668",1.6350969076156616,1.1437093019485474,1.0633544921875,0.975659966468811,0.2320199161767959,0.0341014005243778,7.127077184921694,"1210, 1130, 3340, 636, 3224, 668"
model.6.gatebank.w,881,"(6,)","1210, 1242, 1148, 3471, 3346, 2625",1.8224116563797,1.5004193782806396,1.1931984424591064,0.7627174258232117,0.604160726070404,0.2579056024551391,8.063685731468201,"1210, 1242, 1148, 3471, 3346, 2625"
model.6.gatebank.w,882,"(6,)","2524, 3181, 616, 2319, 4550, 15",1.469691038131714,1.350935935974121,1.257747769355774,0.7406699061393738,0.691795289516449,0.4211805760860443,7.314829215203476,"2524, 3181, 616, 2319, 4550, 15"
model.6.gatebank.w,883,"(6,)","4479, 109, 476, 4177, 599, 4217",1.8102985620498655,1.2013063430786133,1.1203665733337402,1.0395139455795288,0.6136770248413086,0.4395568668842315,8.623291715767287,"4479, 109, 476, 4177, 599, 4217"
model.6.gatebank.w,884,"(6,)","1912, 237, 2545, 3611, 2507, 341",1.706326961517334,1.2488629817962646,0.7761587500572205,0.694992184638977,0.5779197216033936,0.4201930165290832,7.174393416142273,"1912, 237, 2545, 3611, 2507, 341"
model.6.gatebank.w,885,"(6,)","4477, 3054, 3764, 3405, 3711, 2730",1.82537043094635,0.713882565498352,0.6988612413406372,0.6422871351242065,0.580600917339325,0.2477970421314239,7.201346832380295,"4477, 3054, 3764, 3405, 3711, 2730"
model.6.gatebank.w,886,"(6,)","3595, 3612, 2113, 2726, 1860, 3444",1.9729341268539429,1.149247169494629,0.8577620387077332,0.6182266473770142,0.3453803956508636,0.1043610498309135,7.176392078084183,"3595, 3612, 2113, 2726, 1860"
model.6.gatebank.w,887,"(6,)","997, 1356, 57, 1035, 1443, 1704",1.3394196033477783,0.450618177652359,0.3557207882404327,0.3165138065814972,0.3130559623241424,0.2767279744148254,6.587715612561035,"997, 1356, 57, 1035, 1443, 1704"
model.6.gatebank.w,888,"(6,)","167, 2037, 3475, 2850, 2270, 1109",2.0362019538879395,1.2981846332550049,1.1909269094467163,1.0193336009979248,0.2007187306880951,0.0138922035694122,8.154074428275681,"167, 2037, 3475, 2850, 2270"
model.6.gatebank.w,889,"(6,)","89, 3249, 1689, 2279, 2980, 4551",1.6216684579849243,1.2158119678497314,1.066658616065979,1.0539374351501465,0.9227081537246704,0.8156875371932983,9.26776416796875,"89, 3249, 1689, 2279, 2980, 4551"
model.6.gatebank.w,890,"(6,)","2470, 4192, 65, 855, 3123, 3260",1.871304988861084,1.411125421524048,1.0728974342346191,0.8228611946105957,0.8038979768753052,0.5885597467422485,8.3296730628479,"2470, 4192, 65, 855, 3123, 3260"
model.6.gatebank.w,891,"(6,)","1741, 3688, 3573, 627, 1277, 324",1.7558550834655762,0.8635172843933105,0.7506824731826782,0.7502247095108032,0.5780206322669983,0.4244851768016815,7.635516159621048,"1741, 3688, 3573, 627, 1277, 324"
model.6.gatebank.w,892,"(6,)","1003, 4540, 3459, 240, 4039, 4219",1.694686770439148,1.5755316019058228,0.863908588886261,0.6084305047988892,0.316630870103836,0.2749960422515869,7.315923078385544,"1003, 4540, 3459, 240, 4039, 4219"
model.6.gatebank.w,893,"(6,)","3829, 1425, 4157, 2195, 1542, 4011",2.1518032550811768,0.9301847815513612,0.6316681504249573,0.346275269985199,0.2577809989452362,0.0351970307528972,6.664229486740828,"3829, 1425, 4157, 2195, 1542, 4011"
model.6.gatebank.w,894,"(6,)","2536, 1436, 1949, 1304, 3392, 1448",1.0870760679244995,0.8505830764770508,0.6126394867897034,0.2617391645908355,0.2294939160346985,0.0252987965941429,6.31795320841093,"2536, 1436, 1949, 1304, 3392, 1448"
model.6.gatebank.w,895,"(6,)","86, 355, 1212, 3604, 2323, 552",1.257007718086243,1.2414544820785522,1.1819555759429932,1.0723549127578735,1.0217289924621582,0.6363819241523743,8.074319305480195,"86, 355, 1212, 3604, 2323, 552"
model.6.gatebank.w,896,"(6,)","4522, 2513, 1219, 2023, 1740, 4449",1.4442038536071775,1.221889853477478,1.030276656150818,0.8954176902770996,0.8027486205101013,0.6796861886978149,7.746746462720489,"4522, 2513, 1219, 2023, 1740, 4449"
model.6.gatebank.w,897,"(6,)","3253, 202, 446, 1816, 933, 2975",1.5321104526519775,1.3075755834579468,0.9331030249595642,0.4126085937023163,0.3959997892379761,0.2419703155755996,6.8440627595853805,"3253, 202, 446, 1816, 933, 2975"
model.6.gatebank.w,898,"(6,)","1103, 3828, 574, 1294, 4381, 2708",1.754508376121521,1.604684591293335,0.7206458449363708,0.6678241491317749,0.0903133749961853,0.0231947638094425,7.587318736479187,"1103, 3828, 574, 1294, 4381"
model.6.gatebank.w,899,"(6,)","1588, 3883, 1222, 2495, 468, 2042",1.5105810165405271,1.0660170316696167,0.9884702563285828,0.7884307503700256,0.6443281769752502,0.5436196327209473,7.43228056460495,"1588, 3883, 1222, 2495, 468, 2042"
model.6.gatebank.w,900,"(6,)","445, 1651, 3533, 3484, 2283, 1689",1.7795745134353638,1.3985131978988647,0.6902186870574951,0.6596559286117554,0.5683663487434387,0.552335798740387,7.135315874487304,"445, 1651, 3533, 3484, 2283, 1689"
model.6.gatebank.w,901,"(6,)","1704, 1331, 858, 1050, 3300, 3984",0.9553294777870178,0.8278769850730896,0.6143805384635925,0.3423350751399994,0.1735626310110092,0.0862725377082824,6.345990307474708,"1704, 1331, 858, 1050, 3300"
model.6.gatebank.w,902,"(6,)","491, 862, 3549, 3151, 1387, 2950",1.2679855823516846,1.107230544090271,1.0942888259887695,1.0050318241119385,0.9420487880706788,0.8890195488929749,8.309481813506316,"491, 862, 3549, 3151, 1387, 2950"
model.6.gatebank.w,903,"(6,)","361, 265, 1744, 2613, 1476, 2493",1.5352163314819336,1.478636384010315,1.424428939819336,0.6570544838905334,0.6515916585922241,0.1143044307827949,7.822357928577137,"361, 265, 1744, 2613, 1476, 2493"
model.6.gatebank.w,904,"(6,)","6, 1963, 3311, 3761, 3097, 1494",1.6097944974899292,1.130554437637329,1.1119078397750854,0.7706777453422546,0.7616706490516663,0.3434749245643616,8.325079693860626,"6, 1963, 3311, 3761, 3097, 1494"
model.6.gatebank.w,905,"(6,)","541, 2941, 3968, 3243, 759, 1296",1.8047435283660889,0.9655932784080504,0.8763395547866821,0.7492676377296448,0.5954143404960632,0.1189886257052421,7.48839233978653,"541, 2941, 3968, 3243, 759"
model.6.gatebank.w,906,"(6,)","121, 3012, 3932, 4115, 3263, 3986",2.177786350250244,0.9318583011627196,0.6342453956604004,0.5904173254966736,0.401461511850357,0.3641372621059418,7.228438346526337,"121, 3012, 3932, 4115, 3263, 3986"
model.6.gatebank.w,907,"(6,)","2947, 4298, 1552, 3691, 4173, 3075",1.5446377992630005,1.0924687385559082,1.0857895612716677,0.9734353423118592,0.9489889740943908,0.4789330959320068,7.857468511428833,"2947, 4298, 1552, 3691, 4173, 3075"
model.6.gatebank.w,908,"(6,)","2734, 1044, 4566, 3166, 1986, 2868",0.8830859661102295,0.7402608394622803,0.6680198311805725,0.6612663865089417,0.5637494325637817,0.2978259623050689,7.1995524181308745,"2734, 1044, 4566, 3166, 1986, 2868"
model.6.gatebank.w,909,"(6,)","4066, 3308, 1644, 2, 4403, 1820",1.043893814086914,0.6953426599502563,0.6577877998352051,0.5845047831535339,0.4553161859512329,0.1608383953571319,6.922939038334274,"4066, 3308, 1644, 2, 4403, 1820"
model.6.gatebank.w,910,"(6,)","1318, 1876, 2921, 2514, 1953, 4103",1.6078362464904783,1.4092973470687866,0.9258228540420532,0.8811689615249634,0.3043608963489532,0.2466752380132675,6.813977643488502,"1318, 1876, 2921, 2514, 1953, 4103"
model.6.gatebank.w,911,"(6,)","2110, 2164, 3763, 2734, 1942, 1817",1.7339767217636108,1.3002296686172483,1.0993419885635376,0.7957269549369812,0.6677496433258057,0.4932990968227386,7.5028083740299225,"2110, 2164, 3763, 2734, 1942, 1817"
model.6.gatebank.w,912,"(6,)","751, 4306, 3929, 2973, 4117, 2361",1.509874701499939,1.1200668811798096,1.0878125429153442,0.8495006561279297,0.7622843980789185,0.6509646773338318,7.2728661571357724,"751, 4306, 3929, 2973, 4117, 2361"
model.6.gatebank.w,913,"(6,)","428, 3513, 2142, 4325, 1006, 3849",1.7170766592025757,1.5378018617630005,1.504574179649353,1.421852707862854,1.0540940761566162,0.7725534439086914,9.784024428543091,"428, 3513, 2142, 4325, 1006, 3849"
model.6.gatebank.w,914,"(6,)","3065, 3146, 2172, 2262, 4350, 541",1.659642457962036,1.2241514921188354,1.122036695480347,0.9846347570419312,0.90714031457901,0.6928607225418091,8.500868939723969,"3065, 3146, 2172, 2262, 4350, 541"
model.6.gatebank.w,915,"(6,)","2650, 2701, 4571, 3457, 2042, 2709",1.943559527397156,0.8845295310020447,0.733715832233429,0.7199715971946716,0.6508693695068359,0.0331621170043945,7.422473974338532,"2650, 2701, 4571, 3457, 2042, 2709"
model.6.gatebank.w,916,"(6,)","3018, 3647, 2957, 4048, 723, 168",1.403441071510315,1.3616952896118164,1.147103190422058,1.0938507318496704,0.8140636086463928,0.186068907380104,8.399812999420357,"3018, 3647, 2957, 4048, 723, 168"
model.6.gatebank.w,917,"(6,)","1380, 4352, 3728, 1196, 4272, 105",2.0523643493652344,1.2380670309066772,1.1296757459640503,1.048614501953125,0.5000825524330139,0.2589544057846069,8.533897386406707,"1380, 4352, 3728, 1196, 4272, 105"
model.6.gatebank.w,918,"(6,)","769, 3957, 3034, 1061, 1269, 2837",1.6275330781936646,1.2417283058166504,1.0824670791625977,1.0800659656524658,0.7638052105903625,0.3438368439674377,8.166490083383179,"769, 3957, 3034, 1061, 1269, 2837"
model.6.gatebank.w,919,"(6,)","1543, 3910, 4238, 294, 3979, 2968",1.716747522354126,1.174412965774536,0.9295378923416138,0.7529013752937317,0.7374357581138611,0.2863849103450775,7.497796724222946,"1543, 3910, 4238, 294, 3979, 2968"
model.6.gatebank.w,920,"(6,)","881, 326, 2068, 3197, 213, 2805",0.945428192615509,0.8405795693397522,0.837895929813385,0.6550270318984985,0.5254188776016235,0.5152961611747742,7.691215362443542,"881, 326, 2068, 3197, 213, 2805"
model.6.gatebank.w,921,"(6,)","2300, 264, 3523, 1115, 942, 142",1.6107501983642578,1.5598911046981812,1.3642984628677368,0.6547554135322571,0.6199700832366943,0.3169717788696289,8.064402741568756,"2300, 264, 3523, 1115, 942, 142"
model.6.gatebank.w,922,"(6,)","2162, 3045, 118, 3711, 3939, 1215",0.9712137579917908,0.913143754005432,0.7096198797225952,0.5674706101417542,0.4572534561157226,0.2009702771902084,7.1214863351675035,"2162, 3045, 118, 3711, 3939, 1215"
model.6.gatebank.w,923,"(6,)","3219, 1367, 4249, 1297, 56, 2135",1.56775963306427,1.5445642471313477,1.1659866571426392,0.7890635132789612,0.2919053137302398,0.2451758235692978,8.186865487916755,"3219, 1367, 4249, 1297, 56, 2135"
model.6.gatebank.w,924,"(6,)","1066, 3899, 3995, 4184, 3686, 3440",2.007752656936645,0.8187434673309326,0.7941319346427917,0.2542208433151245,0.2273731827735901,0.0841713398694992,6.752486624868583,"1066, 3899, 3995, 4184, 3686, 3440"
model.6.gatebank.w,925,"(6,)","3938, 2830, 2982, 3282, 1173, 4591",1.5588948726654053,1.311362862586975,1.1020805835723877,0.5822545289993286,0.5654512047767639,0.4872801005840301,7.642107253184891,"3938, 2830, 2982, 3282, 1173, 4591"
model.6.gatebank.w,926,"(6,)","2425, 3891, 2651, 1879, 3286, 3727",1.5170661211013794,1.3231309652328491,1.284265160560608,1.0825742483139038,0.8812679648399353,0.6038320660591125,8.222813126107788,"2425, 3891, 2651, 1879, 3286, 3727"
model.6.gatebank.w,927,"(6,)","2488, 3148, 3936, 1026, 1503, 4401",2.172064781188965,0.9924449324607848,0.4544254243373871,0.2670324146747589,0.2240262478590011,0.1706947386264801,6.615258539147376,"2488, 3148, 3936, 1026, 1503, 4401"
model.6.gatebank.w,928,"(6,)","1894, 3064, 3012, 338, 771, 1055",1.6668736934661863,1.553041696548462,0.7219557166099548,0.5086262822151184,0.3395605087280273,0.2191619724035263,6.770752969971275,"1894, 3064, 3012, 338, 771, 1055"
model.6.gatebank.w,929,"(6,)","3459, 3269, 2995, 3031, 3374, 1347",1.6812310218811035,1.6297956705093384,0.7317018508911133,0.6905235052108765,0.5737920999526978,0.4406616389751434,8.232486387420273,"3459, 3269, 2995, 3031, 3374, 1347"
